Category,Type,Character1,Pinyin1,Frequency1,Character2,Pinyin2,Frequency2,Difficulty,Notes
Initial,k-y,课,ke4,88,夜,ye4,21,Hard,Alternating: 课课夜课夜夜 (ke4-ke4-ye4-ke4-ye4-ye4)
Initial,s-zh,死,si3,63,指,zhi3,46,Hard,Alternating: 死死指死指指 (si3-si3-zhi3-si3-zhi3-zhi3)
Initial,c-sh,茨,ci2,50,十,shi2,59,Hard,Alternating: 茨茨十茨十十 (ci2-ci2-shi2-ci2-shi2-shi2)
Initial,x-y,星,xing1,83,英,ying1,26,Hard,Alternating: 星星英星英英 (xing1-xing1-ying1-xing1-ying1-ying1)
Initial,g-s,尴,gan1,6,三,san1,103,Hard,Alternating: 尴尴三尴三三 (gan1-gan1-san1-gan1-san1-san1)
Initial,h-w,黑,hei1,91,威,wei1,18,Hard,Alternating: 黑黑威黑威威 (hei1-hei1-wei1-hei1-wei1-wei1)
Initial,g-m,高,gao1,77,猫,mao1,32,Hard,Alternating: 高高猫高猫猫 (gao1-gao1-mao1-gao1-mao1-mao1)
Initial,ch-t,常,chang2,76,堂,tang2,33,Hard,Alternating: 常常堂常堂堂 (chang2-chang2-tang2-chang2-tang2-tang2)
Initial,j-x,机,ji1,8,西,xi1,100,Hard,Alternating: 机机西机西西 (ji1-ji1-xi1-ji1-xi1-xi1)
Initial,q-x,七,qi1,8,西,xi1,100,Hard,Alternating: 七七西七西西 (qi1-qi1-xi1-qi1-xi1-xi1)
Initial,sh-zh,师,shi1,77,之,zhi1,31,Hard,Alternating: 师师之师之之 (shi1-shi1-zhi1-shi1-zhi1-zhi1)
Initial,b-sh,臂,bi4,7,室,shi4,101,Hard,Alternating: 臂臂室臂室室 (bi4-bi4-shi4-bi4-shi4-shi4)
Initial,b-sh,闭,bi4,7,室,shi4,101,Hard,Alternating: 闭闭室闭室室 (bi4-bi4-shi4-bi4-shi4-shi4)
Initial,q-sh,泣,qi4,7,室,shi4,101,Hard,Alternating: 泣泣室泣室室 (qi4-qi4-shi4-qi4-shi4-shi4)
Initial,sh-y,室,shi4,101,易,yi4,7,Hard,Alternating: 室室易室易易 (shi4-shi4-yi4-shi4-yi4-yi4)
Initial,f-zh,父,fu4,68,注,zhu4,40,Hard,Alternating: 父父注父注注 (fu4-fu4-zhu4-fu4-zhu4-zhu4)
Initial,g-s,顾,gu4,14,诉,su4,94,Hard,Alternating: 顾顾诉顾诉诉 (gu4-gu4-su4-gu4-su4-su4)
Initial,q-s,趣,qu4,14,诉,su4,94,Hard,Alternating: 趣趣诉趣诉诉 (qu4-qu4-su4-qu4-su4-su4)
Initial,s-sh,诉,su4,94,数,shu4,14,Hard,Alternating: 诉诉数诉数数 (su4-su4-shu4-su4-shu4-shu4)
Initial,s-x,诉,su4,94,续,xu4,14,Hard,Alternating: 诉诉续诉续续 (su4-su4-xu4-su4-xu4-xu4)
Initial,∅-t,爱,ai4,17,太,tai4,91,Hard,Alternating: 爱爱太爱太太 (ai4-ai4-tai4-ai4-tai4-tai4)
Initial,n-t,耐,nai4,17,太,tai4,91,Hard,Alternating: 耐耐太耐太太 (nai4-nai4-tai4-nai4-tai4-tai4)
Initial,∅-s,恶,e4,24,色,se4,84,Hard,Alternating: 恶恶色恶色色 (e4-e4-se4-e4-se4-se4)
Initial,k-sh,课,ke4,88,摄,she4,20,Hard,Alternating: 课课摄课摄摄 (ke4-ke4-she4-ke4-she4-she4)
Initial,ch-m,辰,chen2,1,门,men2,107,Hard,Alternating: 辰辰门辰门门 (chen2-chen2-men2-chen2-men2-men2)
Initial,ch-m,陈,chen2,1,门,men2,107,Hard,Alternating: 陈陈门陈门门 (chen2-chen2-men2-chen2-men2-men2)
Initial,f-m,坟,fen2,1,门,men2,107,Hard,Alternating: 坟坟门坟门门 (fen2-fen2-men2-fen2-men2-men2)
Initial,m-w,门,men2,107,纹,wen2,1,Hard,Alternating: 门门纹门纹纹 (men2-men2-wen2-men2-wen2-wen2)
Initial,∅-g,傲,ao4,4,告,gao4,104,Hard,Alternating: 傲傲告傲告告 (ao4-ao4-gao4-ao4-gao4-gao4)
Initial,b-g,暴,bao4,4,告,gao4,104,Hard,Alternating: 暴暴告暴告告 (bao4-bao4-gao4-bao4-gao4-gao4)
Initial,g-sh,告,gao4,104,绍,shao4,4,Hard,Alternating: 告告绍告绍绍 (gao4-gao4-shao4-gao4-shao4-shao4)
Initial,m-zh,曼,man4,9,站,zhan4,99,Hard,Alternating: 曼曼站曼站站 (man4-man4-zhan4-man4-zhan4-zhan4)
Initial,l-zh,老,lao3,46,找,zhao3,62,Hard,Alternating: 老老找老找找 (lao3-lao3-zhao3-lao3-zhao3-zhao3)
Initial,l-y,离,li2,48,姨,yi2,60,Hard,Alternating: 离离姨离姨姨 (li2-li2-yi2-li2-yi2-yi2)
Initial,t-zh,提,ti2,35,直,zhi2,73,Hard,Alternating: 提提直提直直 (ti2-ti2-zhi2-ti2-zhi2-zhi2)
Initial,j-t,经,jing1,84,厅,ting1,24,Hard,Alternating: 经经厅经厅厅 (jing1-jing1-ting1-jing1-ting1-ting1)
Initial,g-s,坩,gan1,5,三,san1,103,Hard,Alternating: 坩坩三坩三三 (gan1-gan1-san1-gan1-san1-san1)
Initial,s-sh,三,san1,103,山,shan1,5,Hard,Alternating: 三三山三山山 (san1-san1-shan1-san1-shan1-shan1)
Initial,s-w,三,san1,103,弯,wan1,5,Hard,Alternating: 三三弯三弯弯 (san1-san1-wan1-san1-wan1-wan1)
Initial,j-x,劲,jin4,10,信,xin4,98,Hard,Alternating: 劲劲信劲信信 (jin4-jin4-xin4-jin4-xin4-xin4)
Initial,l-q,灵,ling2,34,情,qing2,74,Hard,Alternating: 灵灵情灵情情 (ling2-ling2-qing2-ling2-qing2-qing2)
Initial,ch-l,朝,chao2,68,劳,lao2,40,Hard,Alternating: 朝朝劳朝劳劳 (chao2-chao2-lao2-chao2-lao2-lao2)
Initial,b-l,巴,ba1,72,拉,la1,35,Hard,Alternating: 巴巴拉巴拉拉 (ba1-ba1-la1-ba1-la1-la1)
Initial,j-sh,迹,ji4,6,室,shi4,101,Hard,Alternating: 迹迹室迹室室 (ji4-ji4-shi4-ji4-shi4-shi4)
Initial,p-sh,屁,pi4,6,室,shi4,101,Hard,Alternating: 屁屁室屁室室 (pi4-pi4-shi4-pi4-shi4-shi4)
Initial,sh-y,室,shi4,101,异,yi4,6,Hard,Alternating: 室室异室异异 (shi4-shi4-yi4-shi4-yi4-yi4)
Initial,g-s,故,gu4,13,诉,su4,94,Hard,Alternating: 故故诉故诉诉 (gu4-gu4-su4-gu4-su4-su4)
Initial,m-s,木,mu4,13,诉,su4,94,Hard,Alternating: 木木诉木诉诉 (mu4-mu4-su4-mu4-su4-su4)
Initial,s-zh,诉,su4,94,助,zhu4,13,Hard,Alternating: 诉诉助诉助助 (su4-su4-zhu4-su4-zhu4-zhu4)
Initial,l-s,理,li3,44,死,si3,63,Hard,Alternating: 理理死理死死 (li3-li3-si3-li3-si3-si3)
Initial,sh-zh,使,shi3,61,指,zhi3,46,Hard,Alternating: 使使指使指指 (shi3-shi3-zhi3-shi3-zhi3-zhi3)
Initial,l-p,莱,lai2,100,排,pai2,7,Hard,Alternating: 莱莱排莱排排 (lai2-lai2-pai2-lai2-pai2-pai2)
Initial,g-h,告,gao4,104,号,hao4,3,Hard,Alternating: 告告号告号号 (gao4-gao4-hao4-gao4-hao4-hao4)
Initial,g-p,告,gao4,104,炮,pao4,3,Hard,Alternating: 告告炮告炮炮 (gao4-gao4-pao4-gao4-pao4-pao4)
Initial,g-z,告,gao4,104,躁,zao4,3,Hard,Alternating: 告告躁告躁躁 (gao4-gao4-zao4-gao4-zao4-zao4)
Initial,y-zh,焰,yan4,8,站,zhan4,99,Hard,Alternating: 焰焰站焰站站 (yan4-yan4-zhan4-yan4-zhan4-zhan4)
Initial,l-sh,离,li2,48,十,shi2,59,Hard,Alternating: 离离十离十十 (li2-li2-shi2-li2-shi2-shi2)
Initial,t-x,厅,ting1,24,星,xing1,83,Hard,Alternating: 厅厅星厅星星 (ting1-ting1-xing1-ting1-xing1-xing1)
Initial,q-t,情,qing2,74,停,ting2,33,Hard,Alternating: 情情停情停停 (qing2-qing2-ting2-qing2-ting2-ting2)
Initial,s-x,思,si1,60,吸,xi1,46,Hard,Alternating: 思思吸思吸吸 (si1-si1-xi1-si1-xi1-xi1)
Initial,sh-t,师,shi1,77,梯,ti1,29,Hard,Alternating: 师师梯师梯梯 (shi1-shi1-ti1-shi1-ti1-ti1)
Initial,ch-sh,翅,chi4,5,室,shi4,101,Hard,Alternating: 翅翅室翅室室 (chi4-chi4-shi4-chi4-shi4-shi4)
Initial,sh-y,室,shi4,101,忆,yi4,5,Hard,Alternating: 室室忆室忆忆 (shi4-shi4-yi4-shi4-yi4-yi4)
Initial,sh-z,视,shi4,34,字,zi4,72,Hard,Alternating: 视视字视字字 (shi4-shi4-zi4-shi4-zi4-zi4)
Initial,f-s,复,fu4,12,诉,su4,94,Hard,Alternating: 复复诉复诉诉 (fu4-fu4-su4-fu4-su4-su4)
Initial,j-s,剧,ju4,12,诉,su4,94,Hard,Alternating: 剧剧诉剧诉诉 (ju4-ju4-su4-ju4-su4-su4)
Initial,l-zh,礼,li3,60,指,zhi3,46,Hard,Alternating: 礼礼指礼指指 (li3-li3-zhi3-li3-zhi3-zhi3)
Initial,c-h,才,cai2,81,孩,hai2,25,Hard,Alternating: 才才孩才孩孩 (cai2-cai2-hai2-cai2-hai2-hai2)
Initial,∅-g,奥,ao4,2,告,gao4,104,Hard,Alternating: 奥奥告奥告告 (ao4-ao4-gao4-ao4-gao4-gao4)
Initial,g-n,告,gao4,104,闹,nao4,2,Hard,Alternating: 告告闹告闹闹 (gao4-gao4-nao4-gao4-nao4-nao4)
Initial,g-r,告,gao4,104,绕,rao4,2,Hard,Alternating: 告告绕告绕绕 (gao4-gao4-rao4-gao4-rao4-rao4)
Initial,g-z,告,gao4,104,造,zao4,2,Hard,Alternating: 告告造告造造 (gao4-gao4-zao4-gao4-zao4-zao4)
Initial,g-zh,告,gao4,104,召,zhao4,2,Hard,Alternating: 告告召告召召 (gao4-gao4-zhao4-gao4-zhao4-zhao4)
Initial,g-zh,告,gao4,104,罩,zhao4,2,Hard,Alternating: 告告罩告罩罩 (gao4-gao4-zhao4-gao4-zhao4-zhao4)
Initial,k-m,卡,ka3,23,马,ma3,83,Hard,Alternating: 卡卡马卡马马 (ka3-ka3-ma3-ka3-ma3-ma3)
Initial,t-zh,叹,tan4,7,站,zhan4,99,Hard,Alternating: 叹叹站叹站站 (tan4-tan4-zhan4-tan4-zhan4-zhan4)
Initial,g-w,感,gan3,73,晚,wan3,33,Hard,Alternating: 感感晚感晚晚 (gan3-gan3-wan3-gan3-wan3-wan3)
Initial,g-sh,够,gou4,19,授,shou4,87,Hard,Alternating: 够够授够授授 (gou4-gou4-shou4-gou4-shou4-shou4)
Initial,j-x,今,jin1,22,心,xin1,84,Hard,Alternating: 今今心今心心 (jin1-jin1-xin1-jin1-xin1-xin1)
Initial,f-s,番,fan1,3,三,san1,103,Hard,Alternating: 番番三番三三 (fan1-fan1-san1-fan1-san1-san1)
Initial,s-y,三,san1,103,烟,yan1,3,Hard,Alternating: 三三烟三烟烟 (san1-san1-yan1-san1-yan1-yan1)
Initial,ch-g,窗,chuang1,27,光,guang1,79,Hard,Alternating: 窗窗光窗光光 (chuang1-chuang1-guang1-chuang1-guang1-guang1)
Initial,ch-f,常,chang2,76,防,fang2,30,Hard,Alternating: 常常防常防防 (chang2-chang2-fang2-chang2-fang2-fang2)
Initial,f-l,房,fang2,57,狼,lang2,49,Hard,Alternating: 房房狼房狼狼 (fang2-fang2-lang2-fang2-lang2-lang2)
Initial,b-m,吧,ba,60,吗,ma,46,Hard,Alternating: 吧吧吗吧吗吗 (ba-ba-ma-ba-ma-ma)
Initial,ch-x,哧,chi1,5,西,xi1,100,Hard,Alternating: 哧哧西哧西西 (chi1-chi1-xi1-chi1-xi1-xi1)
Initial,x-zh,西,xi1,100,枝,zhi1,5,Hard,Alternating: 西西枝西枝枝 (xi1-xi1-zhi1-xi1-zhi1-zhi1)
Initial,x-zh,西,xi1,100,蜘,zhi1,5,Hard,Alternating: 西西蜘西蜘蜘 (xi1-xi1-zhi1-xi1-zhi1-zhi1)
Initial,q-sh,器,qi4,4,室,shi4,101,Hard,Alternating: 器器室器室室 (qi4-qi4-shi4-qi4-shi4-shi4)
Initial,sh-t,室,shi4,101,惕,ti4,4,Hard,Alternating: 室室惕室惕惕 (shi4-shi4-ti4-shi4-ti4-ti4)
Initial,sh-t,室,shi4,101,替,ti4,4,Hard,Alternating: 室室替室替替 (shi4-shi4-ti4-shi4-ti4-ti4)
Initial,sh-zh,室,shi4,101,致,zhi4,4,Hard,Alternating: 室室致室致致 (shi4-shi4-zhi4-shi4-zhi4-zhi4)
Initial,h-s,户,hu4,11,诉,su4,94,Hard,Alternating: 户户诉户诉诉 (hu4-hu4-su4-hu4-su4-su4)
Initial,n-s,怒,nu4,11,诉,su4,94,Hard,Alternating: 怒怒诉怒诉诉 (nu4-nu4-su4-nu4-su4-su4)
Initial,l-t,乐,le4,14,特,te4,91,Hard,Alternating: 乐乐特乐特特 (le4-le4-te4-le4-te4-te4)
Initial,s-y,色,se4,84,夜,ye4,21,Hard,Alternating: 色色夜色夜夜 (se4-se4-ye4-se4-ye4-ye4)
Initial,l-sh,理,li3,44,使,shi3,61,Hard,Alternating: 理理使理使使 (li3-li3-shi3-li3-shi3-shi3)
Initial,l-m,莱,lai2,100,埋,mai2,5,Hard,Alternating: 莱莱埋莱埋埋 (lai2-lai2-mai2-lai2-mai2-mai2)
Initial,g-m,告,gao4,104,茂,mao4,1,Hard,Alternating: 告告茂告茂茂 (gao4-gao4-mao4-gao4-mao4-mao4)
Initial,g-m,告,gao4,104,貌,mao4,1,Hard,Alternating: 告告貌告貌貌 (gao4-gao4-mao4-gao4-mao4-mao4)
Initial,g-p,告,gao4,104,泡,pao4,1,Hard,Alternating: 告告泡告泡泡 (gao4-gao4-pao4-gao4-pao4-pao4)
Initial,g-sh,告,gao4,104,哨,shao4,1,Hard,Alternating: 告告哨告哨哨 (gao4-gao4-shao4-gao4-shao4-shao4)
Initial,g-zh,告,gao4,104,兆,zhao4,1,Hard,Alternating: 告告兆告兆兆 (gao4-gao4-zhao4-gao4-zhao4-zhao4)
Initial,m-t,马,ma3,83,塔,ta3,22,Hard,Alternating: 马马塔马塔塔 (ma3-ma3-ta3-ma3-ta3-ta3)
Initial,w-zh,万,wan4,6,站,zhan4,99,Hard,Alternating: 万万站万站站 (wan4-wan4-zhan4-wan4-zhan4-zhan4)
Initial,t-x,突,tu1,69,需,xu1,36,Hard,Alternating: 突突需突需需 (tu1-tu1-xu1-tu1-xu1-xu1)
Initial,b-k,本,ben3,61,肯,ken3,44,Hard,Alternating: 本本肯本肯肯 (ben3-ben3-ken3-ben3-ken3-ken3)
Initial,f-g,芬,fen1,52,根,gen1,53,Hard,Alternating: 芬芬根芬根根 (fen1-fen1-gen1-fen1-gen1-gen1)
Initial,j-x,惊,jing1,57,兴,xing1,48,Hard,Alternating: 惊惊兴惊兴兴 (jing1-jing1-xing1-jing1-xing1-xing1)
Initial,s-t,三,san1,103,瘫,tan1,2,Hard,Alternating: 三三瘫三瘫瘫 (san1-san1-tan1-san1-tan1-tan1)
Initial,s-zh,三,san1,103,詹,zhan1,2,Hard,Alternating: 三三詹三詹詹 (san1-san1-zhan1-san1-zhan1-zhan1)
Initial,h-m,海,hai3,85,买,mai3,20,Hard,Alternating: 海海买海买买 (hai3-hai3-mai3-hai3-mai3-mai3)
Initial,h-z,海,hai3,85,仔,zai3,20,Hard,Alternating: 海海仔海仔仔 (hai3-hai3-zai3-hai3-zai3-zai3)
Initial,j-x,基,ji1,4,西,xi1,100,Hard,Alternating: 基基西基西西 (ji1-ji1-xi1-ji1-xi1-xi1)
Initial,j-x,讥,ji1,4,西,xi1,100,Hard,Alternating: 讥讥西讥西西 (ji1-ji1-xi1-ji1-xi1-xi1)
Initial,n-sh,妮,ni1,27,师,shi1,77,Hard,Alternating: 妮妮师妮师师 (ni1-ni1-shi1-ni1-shi1-shi1)
Initial,p-x,噼,pi1,4,西,xi1,100,Hard,Alternating: 噼噼西噼西西 (pi1-pi1-xi1-pi1-xi1-xi1)
Initial,s-x,司,si1,4,西,xi1,100,Hard,Alternating: 司司西司西西 (si1-si1-xi1-si1-xi1-xi1)
Initial,sh-x,湿,shi1,4,西,xi1,100,Hard,Alternating: 湿湿西湿西西 (shi1-shi1-xi1-shi1-xi1-xi1)
Initial,c-sh,次,ci4,76,世,shi4,28,Hard,Alternating: 次次世次世世 (ci4-ci4-shi4-ci4-shi4-shi4)
Initial,j-sh,剂,ji4,3,室,shi4,101,Hard,Alternating: 剂剂室剂室室 (ji4-ji4-shi4-ji4-shi4-shi4)
Initial,j-sh,既,ji4,3,室,shi4,101,Hard,Alternating: 既既室既室室 (ji4-ji4-shi4-ji4-shi4-shi4)
Initial,s-sh,诉,su4,94,束,shu4,10,Hard,Alternating: 诉诉束诉束束 (su4-su4-shu4-su4-shu4-shu4)
Initial,k-t,客,ke4,13,特,te4,91,Hard,Alternating: 客客特客特特 (ke4-ke4-te4-ke4-te4-te4)
Initial,s-sh,色,se4,84,摄,she4,20,Hard,Alternating: 色色摄色摄摄 (se4-se4-she4-se4-she4-she4)
Initial,l-zh,烂,lan4,5,站,zhan4,99,Hard,Alternating: 烂烂站烂站站 (lan4-lan4-zhan4-lan4-zhan4-zhan4)
Initial,m-zh,漫,man4,5,站,zhan4,99,Hard,Alternating: 漫漫站漫站站 (man4-man4-zhan4-man4-zhan4-zhan4)
Initial,sh-w,书,shu1,44,巫,wu1,60,Hard,Alternating: 书书巫书巫巫 (shu1-shu1-wu1-shu1-wu1-wu1)
Initial,h-s,鼾,han1,1,三,san1,103,Hard,Alternating: 鼾鼾三鼾三三 (han1-han1-san1-han1-san1-san1)
Initial,k-s,刊,kan1,1,三,san1,103,Hard,Alternating: 刊刊三刊三三 (kan1-kan1-san1-kan1-san1-san1)
Initial,k-s,堪,kan1,1,三,san1,103,Hard,Alternating: 堪堪三堪三三 (kan1-kan1-san1-kan1-san1-san1)
Initial,s-w,三,san1,103,剜,wan1,1,Hard,Alternating: 三三剜三剜剜 (san1-san1-wan1-san1-wan1-wan1)
Initial,s-w,三,san1,103,蜿,wan1,1,Hard,Alternating: 三三蜿三蜿蜿 (san1-san1-wan1-san1-wan1-wan1)
Initial,s-y,三,san1,103,恹,yan1,1,Hard,Alternating: 三三恹三恹恹 (san1-san1-yan1-san1-yan1-yan1)
Initial,s-y,三,san1,103,淹,yan1,1,Hard,Alternating: 三三淹三淹淹 (san1-san1-yan1-san1-yan1-yan1)
Initial,s-y,三,san1,103,焉,yan1,1,Hard,Alternating: 三三焉三焉焉 (san1-san1-yan1-san1-yan1-yan1)
Initial,s-zh,三,san1,103,沾,zhan1,1,Hard,Alternating: 三三沾三沾沾 (san1-san1-zhan1-san1-zhan1-zhan1)
Initial,s-zh,三,san1,103,粘,zhan1,1,Hard,Alternating: 三三粘三粘粘 (san1-san1-zhan1-san1-zhan1-zhan1)
Initial,∅-h,矮,ai3,19,海,hai3,85,Hard,Alternating: 矮矮海矮海海 (ai3-ai3-hai3-ai3-hai3-hai3)
Initial,y-zh,远,yuan3,31,转,zhuan3,73,Hard,Alternating: 远远转远转转 (yuan3-yuan3-zhuan3-yuan3-zhuan3-zhuan3)
Initial,g-zh,瓜,gua1,34,抓,zhua1,70,Hard,Alternating: 瓜瓜抓瓜抓抓 (gua1-gua1-zhua1-gua1-zhua1-zhua1)
Initial,h-zh,花,hua1,34,抓,zhua1,70,Hard,Alternating: 花花抓花抓抓 (hua1-hua1-zhua1-hua1-zhua1-zhua1)
Initial,g-s,果,guo3,41,所,suo3,63,Hard,Alternating: 果果所果所所 (guo3-guo3-suo3-guo3-suo3-suo3)
Initial,p-x,批,pi1,3,西,xi1,100,Hard,Alternating: 批批西批西西 (pi1-pi1-xi1-pi1-xi1-xi1)
Initial,q-x,妻,qi1,3,西,xi1,100,Hard,Alternating: 妻妻西妻西西 (qi1-qi1-xi1-qi1-xi1-xi1)
Initial,sh-x,尸,shi1,3,西,xi1,100,Hard,Alternating: 尸尸西尸西西 (shi1-shi1-xi1-shi1-xi1-xi1)
Initial,b-sh,币,bi4,2,室,shi4,101,Hard,Alternating: 币币室币室室 (bi4-bi4-shi4-bi4-shi4-shi4)
Initial,b-sh,避,bi4,2,室,shi4,101,Hard,Alternating: 避避室避室室 (bi4-bi4-shi4-bi4-shi4-shi4)
Initial,j-sh,寄,ji4,2,室,shi4,101,Hard,Alternating: 寄寄室寄室室 (ji4-ji4-shi4-ji4-shi4-shi4)
Initial,j-sh,计,ji4,2,室,shi4,101,Hard,Alternating: 计计室计室室 (ji4-ji4-shi4-ji4-shi4-shi4)
Initial,l-sh,历,li4,2,室,shi4,101,Hard,Alternating: 历历室历室室 (li4-li4-shi4-li4-shi4-shi4)
Initial,l-sh,莉,li4,2,室,shi4,101,Hard,Alternating: 莉莉室莉室室 (li4-li4-shi4-li4-shi4-shi4)
Initial,m-sh,蜜,mi4,2,室,shi4,101,Hard,Alternating: 蜜蜜室蜜室室 (mi4-mi4-shi4-mi4-shi4-shi4)
Initial,sh-t,室,shi4,101,屉,ti4,2,Hard,Alternating: 室室屉室屉屉 (shi4-shi4-ti4-shi4-ti4-ti4)
Initial,sh-x,室,shi4,101,戏,xi4,2,Hard,Alternating: 室室戏室戏戏 (shi4-shi4-xi4-shi4-xi4-xi4)
Initial,sh-y,室,shi4,101,益,yi4,2,Hard,Alternating: 室室益室益益 (shi4-shi4-yi4-shi4-yi4-yi4)
Initial,s-w,赛,sai4,52,外,wai4,51,Hard,Alternating: 赛赛外赛外外 (sai4-sai4-wai4-sai4-wai4-wai4)
Initial,sh-y,始,shi3,28,已,yi3,75,Hard,Alternating: 始始已始已已 (shi3-shi3-yi3-shi3-yi3-yi3)
Initial,h-zh,憾,han4,4,站,zhan4,99,Hard,Alternating: 憾憾站憾站站 (han4-han4-zhan4-han4-zhan4-zhan4)
Initial,h-zh,汉,han4,4,站,zhan4,99,Hard,Alternating: 汉汉站汉站站 (han4-han4-zhan4-han4-zhan4-zhan4)
Initial,t-zh,探,tan4,4,站,zhan4,99,Hard,Alternating: 探探站探站站 (tan4-tan4-zhan4-tan4-zhan4-zhan4)
Initial,q-y,其,qi2,43,姨,yi2,60,Hard,Alternating: 其其姨其姨姨 (qi2-qi2-yi2-qi2-yi2-yi2)
Initial,j-y,紧,jin3,75,隐,yin3,28,Hard,Alternating: 紧紧隐紧隐隐 (jin3-jin3-yin3-jin3-yin3-yin3)
Initial,j-x,街,jie1,10,些,xie1,93,Hard,Alternating: 街街些街些些 (jie1-jie1-xie1-jie1-xie1-xie1)
Initial,h-w,黑,hei1,91,薇,wei1,12,Hard,Alternating: 黑黑薇黑薇薇 (hei1-hei1-wei1-hei1-wei1-wei1)
Initial,f-w,愤,fen4,16,问,wen4,87,Hard,Alternating: 愤愤问愤问问 (fen4-fen4-wen4-fen4-wen4-wen4)
Initial,g-h,果,guo3,41,火,huo3,62,Hard,Alternating: 果果火果火火 (guo3-guo3-huo3-guo3-huo3-huo3)
Initial,b-x,逼,bi1,2,西,xi1,100,Hard,Alternating: 逼逼西逼西西 (bi1-bi1-xi1-bi1-xi1-xi1)
Initial,j-x,叽,ji1,2,西,xi1,100,Hard,Alternating: 叽叽西叽西西 (ji1-ji1-xi1-ji1-xi1-xi1)
Initial,j-x,姬,ji1,2,西,xi1,100,Hard,Alternating: 姬姬西姬西西 (ji1-ji1-xi1-ji1-xi1-xi1)
Initial,p-x,披,pi1,2,西,xi1,100,Hard,Alternating: 披披西披西西 (pi1-pi1-xi1-pi1-xi1-xi1)
Initial,s-x,撕,si1,2,西,xi1,100,Hard,Alternating: 撕撕西撕西西 (si1-si1-xi1-si1-xi1-xi1)
Initial,s-x,私,si1,2,西,xi1,100,Hard,Alternating: 私私西私西西 (si1-si1-xi1-si1-xi1-xi1)
Initial,x-z,西,xi1,100,滋,zi1,2,Hard,Alternating: 西西滋西滋滋 (xi1-xi1-zi1-xi1-zi1-zi1)
Initial,x-zh,西,xi1,100,吱,zhi1,2,Hard,Alternating: 西西吱西吱吱 (xi1-xi1-zhi1-xi1-zhi1-zhi1)
Initial,c-m,次,ci4,76,密,mi4,26,Hard,Alternating: 次次密次密密 (ci4-ci4-mi4-ci4-mi4-mi4)
Initial,c-y,次,ci4,76,翼,yi4,26,Hard,Alternating: 次次翼次翼翼 (ci4-ci4-yi4-ci4-yi4-yi4)
Initial,j-sh,忌,ji4,1,室,shi4,101,Hard,Alternating: 忌忌室忌室室 (ji4-ji4-shi4-ji4-shi4-shi4)
Initial,l-sh,隶,li4,1,室,shi4,101,Hard,Alternating: 隶隶室隶室室 (li4-li4-shi4-li4-shi4-shi4)
Initial,q-sh,弃,qi4,1,室,shi4,101,Hard,Alternating: 弃弃室弃室室 (qi4-qi4-shi4-qi4-shi4-shi4)
Initial,s-sh,饲,si4,1,室,shi4,101,Hard,Alternating: 饲饲室饲室室 (si4-si4-shi4-si4-shi4-shi4)
Initial,sh-t,室,shi4,101,涕,ti4,1,Hard,Alternating: 室室涕室涕涕 (shi4-shi4-ti4-shi4-ti4-ti4)
Initial,sh-x,室,shi4,101,隙,xi4,1,Hard,Alternating: 室室隙室隙隙 (shi4-shi4-xi4-shi4-xi4-xi4)
Initial,sh-y,室,shi4,101,抑,yi4,1,Hard,Alternating: 室室抑室抑抑 (shi4-shi4-yi4-shi4-yi4-yi4)
Initial,sh-y,室,shi4,101,溢,yi4,1,Hard,Alternating: 室室溢室溢溢 (shi4-shi4-yi4-shi4-yi4-yi4)
Initial,sh-y,室,shi4,101,谊,yi4,1,Hard,Alternating: 室室谊室谊谊 (shi4-shi4-yi4-shi4-yi4-yi4)
Initial,sh-zh,室,shi4,101,志,zhi4,1,Hard,Alternating: 室室志室志志 (shi4-shi4-zhi4-shi4-zhi4-zhi4)
Initial,sh-zh,室,shi4,101,智,zhi4,1,Hard,Alternating: 室室智室智智 (shi4-shi4-zhi4-shi4-zhi4-zhi4)
Initial,sh-zh,室,shi4,101,滞,zhi4,1,Hard,Alternating: 室室滞室滞滞 (shi4-shi4-zhi4-shi4-zhi4-zhi4)
Initial,sh-zh,室,shi4,101,质,zhi4,1,Hard,Alternating: 室室质室质质 (shi4-shi4-zhi4-shi4-zhi4-zhi4)
Initial,b-zh,步,bu4,62,注,zhu4,40,Hard,Alternating: 步步注步注注 (bu4-bu4-zhu4-bu4-zhu4-zhu4)
Initial,r-s,入,ru4,8,诉,su4,94,Hard,Alternating: 入入诉入诉诉 (ru4-ru4-su4-ru4-su4-su4)
Initial,s-sh,诉,su4,94,竖,shu4,8,Hard,Alternating: 诉诉竖诉竖竖 (su4-su4-shu4-su4-shu4-shu4)
Initial,s-w,诉,su4,94,雾,wu4,8,Hard,Alternating: 诉诉雾诉雾雾 (su4-su4-wu4-su4-wu4-wu4)
Initial,g-t,盖,gai4,11,太,tai4,91,Hard,Alternating: 盖盖太盖太太 (gai4-gai4-tai4-gai4-tai4-tai4)
Initial,m-z,麦,mai4,24,再,zai4,78,Hard,Alternating: 麦麦再麦再再 (mai4-mai4-zai4-mai4-zai4-zai4)
Initial,k-l,课,ke4,88,乐,le4,14,Hard,Alternating: 课课乐课乐乐 (ke4-ke4-le4-ke4-le4-le4)
Initial,b-zh,绊,ban4,3,站,zhan4,99,Hard,Alternating: 绊绊站绊站站 (ban4-ban4-zhan4-ban4-zhan4-zhan4)
